fsid,ns_birthplace,parish_search,latitude,longitude,country_API,county_API
KZGH-2FC,olofsberg västerbotten sweden,Not identified,64.916667,20.583333,Sweden,Västerbotten County
KZGJ-GRD,mårdsjö åsele västerbotten sweden,ÅSELE,None,None,None,
KZGR-LLT,bölesvik skellefteå lfs västerbotten sweden,SKELLEFTEÅ,64.750244,20.950917,Sweden,Västerbotten County
KZGT-R5S,hällnäs stensele västerbotten sverige,STENSELE,None,None,None,
KZGV-LY4,siksjo vilhelmina västerbotten sweden,VILHELMINA,64.5403505,17.1228573,Sweden,Västerbotten County
KZGX-LJG,rusele lycksele västerbotten sverige,LYCKSELE,64.853764,18.0712665,Sweden,Västerbotten County
KZH2-YD7,bjareberg umea västerbotten sweden,UMEÅ LANDS,63.82022240000001,20.3054461,Sweden,Västerbottens län
KZHH-PTD,yttersfors bruk västerbotten sweden,Not identified,63.58187039999999,19.4477578,Sweden,Västerbottens län
KZHT-QCY,vagsele lycksele bottn sweden,LYCKSELE,64.5906143,18.7183781,Sweden,Västerbottens län
KZJ1-PGW,björklund byske skellefteå lfs västerbotten sweden,SKELLEFTEÅ,64.9534634,21.2041599,Sweden,Västerbotten County
KZJ9-D56,nordbyn lövånger västerbotten sverige,LÖVÅNGER,None,None,None,
KZJG-2XX,östervik stensele vsb sweden,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
KZJN-44Y,långvattnet stensele västerbottens sverige,STENSELE,None,None,None,
KZJY-TTJ,lidsjon västerbotten sweden,Not identified,64.3832316,20.2486933,Sweden,Västerbottens län
KZK8-69Y,skaggträsk sorsele västerbotten sweden,SORSELE,65.3761809,17.8357055,Sweden,Västerbotten County
KZKH-5YY,vilhelmina västerbottenn sweden,VILHELMINA,64.624471,16.655497,Sweden,Västerbotten County
KZKZ-Q8H,forsmark stensele västerbotten sweden,STENSELE,None,None,None,
KZM6-LHJ,finnträsk skellefteå lfs västerbotten sweden,SKELLEFTEÅ,65.1009656,21.0491807,Sweden,Västerbotten County
KZMB-JVF,södra westerselet vännäs fs sweden,VÄNNÄS,63.94999999999999,19.5666669,Sweden,Västerbotten County
KZMD-D9J,lavsjö dorotea västerbotten sweden,DOROTEA,64.1868413,16.6543417,Sweden,Västerbotten County
KZMX-F7F,silverberg stensele västerbotten sweden,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
KZN1-4XB,storkge västerbotten sweden,Not identified,64.8380748,20.9581843,Sweden,Västerbotten County
KZN6-JTY,lfnger västerbotten sweden,Not identified,65.3337311,16.5161694,Sweden,Västerbotten County
KZN6-JYM,burvik västerbotten sweden,Not identified,64.5820919,21.3590051,Sweden,Västerbotten County
KZNQ-669,arnberg norsjö västerbotten sweden,NORSJÖ,64.8780179,19.4657938,Sweden,Västerbotten County
KZP5-R8P,frostkåge skellefteå västerbotten sverige,SKELLEFTEÅ,64.87104219999999,21.0101159,Sweden,Västerbotten County
KZPG-CDH,degerfors västerbottenn sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
KZPS-TG6,noret löfånger västerbotten sweden,Not identified,64.3,21.2166671,Sweden,Västerbotten County
KZPS-VGH,jovanträsk västerbotten sweden,Not identified,64.9598955,17.3744634,Sweden,Västerbottens län
KZPV-728,brattby umeå landsförs västerbotten sweden,UMEÅ LANDS,63.896931,20.005747,Sweden,Västerbottens län
KZPY-D9B,petikträsk västerbotten sweden,Not identified,65.0650375,19.7187202,Sweden,Västerbotten County
KZQ1-3F8,storcandsjon degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
KZQ3-FWM,tjärn åsele västerbotten sverige,ÅSELE,None,None,None,
KZQB-WD5,niederlulea västerbotten sweden,Not identified,65.645831,22.0269527,Sweden,Norrbotten County
KZQC-42Z,böle västerbotten sweden,Not identified,64.9509723,19.7214694,Sweden,Västerbotten County
KZQL-S2M,sjödala nysätra västerbotten sweden,NYSÄTRA (AC-län),64.283333,21.033333,Sweden,Västerbotten County
KZQN-4TL,backen umea bottn sweden,UMEÅ LANDS,63.84999999999999,20.2,Sweden,Västerbotten County
KZR1-P3T,vinliden lycksele vstrbotten sweden,LYCKSELE,64.63924,17.8702301,Sweden,Västerbotten County
KZRW-DVV,lillsandsjön degerfors västerbotten sverige,DEGEFORS,None,None,None,
KZS4-1NH,vitvattnet bjurholm västerbotten sweden,BJURHOLM,63.91277770000001,19.38965,Sweden,Västerbotten County
KZS4-S8N,hörnefors umeå landsförs västerbotten sweden,UMEÅ LANDS,63.6235916,19.9083586,Sweden,Västerbotten County
KZS6-FKJ,klabböle umeålands västerbotten sweden,UMEÅ LANDS,63.82961779999999,20.1141841,Sweden,Västerbotten County
KZSZ-6LL,gillesnuolle sorsele västerbotten sweden,SORSELE,65.5349378,17.5421752,Sweden,Västerbotten County
KZT3-QW2,bissjön 1 lövånger västerbotten sweden,LÖVÅNGER,64.36894149999999,21.3168482,Sweden,Västerbotten County
KZT8-PBG,forsliden västerbotten sweden,Not identified,64.46782999999999,20.228183,Sweden,Västerbottens län
KZTT-WKV,torrberget degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
KZVD-48Y,umea sweden,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
KZVF-BSC,talltrask burtrask västerbotten sweden,ÖRTRÄSK,64.4883061,20.1866095,Sweden,Västerbotten County
KZWJ-68F,degertrsk västerbotten sweden,Not identified,65.12002,20.49956,Sweden,Västerbotten County
KZWZ-7TM,ivarsboda bygdea västerbotten sweden,BYGDEÅ,63.8717267,20.6881307,Sweden,Västerbotten County
KZX4-V95,almsele åsele västerbotten sweden,ÅSELE,64.162402,17.353899,Sweden,Västerbotten County
KZXD-S7B,tengeliö västerbotten sweden,Not identified,66.3832134,23.7762789,Finland,None
KZXG-X35,umsjöliden västerbotten sweden,Not identified,64.2,19.716667,Sweden,Västerbotten County
KZXH-YG1,norbyn västerbotten sweden,Not identified,63.56783489999999,19.8206221,Sweden,Västerbotten County
KZXS-T9Z,agnas nordmaling västerbotten sweden,NORDMALING,None,None,None,
KZXT-YP3,sjulsmaark bygdea västerbotten sweden,BYGDEÅ,64.0631149,20.8624946,Sweden,Västerbottens län
KZYG-NH1,storkage skelleftea västerbotten sweden,SKELLEFTEÅ,64.8380748,20.9581843,Sweden,Västerbotten County
KZYK-B7T,stenträsk skelleftå lands västerbotten sverige,Not identified,64.642899,19.7584625,Sweden,Västerbotten County
KZYQ-RD1,rissjön lövånger västerbotten sweden,LÖVÅNGER,None,None,None,
KZYY-2CQ,langnas västerbotten sweden,Not identified,64.95007,17.0922349,Sweden,Västerbottens län
KZZG-WFN,långsele norrl sverige,Not identified,63.1764937,17.0587208,Sweden,Västernorrland County
KZZY-LRN,isaks faboda robertsfors bruk västerbotten sweden,ROBERTSFORS,64.191835,20.84891,Sweden,Västerbotten County
L11W-5SW,umnäs västerbotten sweden,Not identified,65.43569889999999,16.0819533,Sweden,Västerbotten County
L12S-Y33,fjällnäs arjeplog sweden,ARJEPLOG,None,None,None,
L12Y-TX4,vasterhiske västerbotten sweden,Not identified,63.836251,20.189145,Sweden,Västerbottens län
L138-QL8,torvsjö västerbotten sweden,Not identified,64.3718772,17.2659862,Sweden,Västerbotten County
L141-1TG,kyrkobordet skog västerbotten sweden,Not identified,63.8272382,20.2537637,Sweden,Västerbottens län
L14H-GNH,haraliden västerbotten sverige,Not identified,65.11666699999999,19.683333,Sweden,Västerbotten County
L14Q-N8Y,latikberg vihelmina sweden,Not identified,64.6440187,17.0506792,Sweden,Västerbotten County
L152-JVP,gamla falmark västerbotten sweden,Not identified,64.612323,20.9945412,Sweden,Västerbotten County
L15Z-N9Y,kroksjön lycksele västerbotten sweden,LYCKSELE,64.4910396,18.0153036,Sweden,Västerbottens län
L166-3BG,stensliden västerbotten sweden,Not identified,64.8,19.633333,Sweden,Västerbotten County
L166-7Z3,risberget skelleftea västerbotten sweden,SKELLEFTEÅ,None,None,None,
L166-8RR,forsholm västerbotten sweden,Not identified,64.76300170000002,19.0564287,Sweden,Västerbotten County
L16C-FR5,burträsk västerbotten county sweden,BURTRÄSK,64.5197907,20.6566773,Sweden,Västerbotten County
L16C-JDG,bäckliden brattfors sävar sn ac sweden,SÄVAR,63.90081300000001,20.5519791,Sweden,Västerbotten County
L16D-YVR,blekfjäll stensele västerbotten sweden,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
L16Z-KWX,strömsund stensele västerbotten sweden,STENSELE,None,None,None,
L17M-66J,lycksele skarda sweden,LYCKSELE,64.2085698,18.8524496,Sweden,Västerbotten County
L17M-VG9,hälsingfors degerfors västernorrland sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
L17Q-921,stensele västerbotten ruotsi sweden,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
L17V-539,hörnefors västerbottens län sweden,HÖRNEFORS,63.6235916,19.9083586,Sweden,Västerbotten County
L187-6NR,tvärålund degerfors västerbotten sweden,DEGEFORS,None,None,None,
L18K-4J5,brännäs malå västerbottens län sweden,MALÅ,65.2024499,18.3426206,Sweden,Västerbotten County
L18Q-HBH,hörneå umeå landsförs västerbotten sweden,UMEÅ LANDS,63.8258471,20.2630354,Sweden,Västerbotten County
L18S-FZC,tufträsk lycksele västerbotten sweden,LYCKSELE,64.555511,18.5309155,Sweden,Västerbotten County
L18V-91J,husbondliden västerbotten sweden,Not identified,64.7431751,18.6684449,Sweden,Västerbotten County
L195-ZDP,bjurholm västernorrlands l sweden,BJURHOLM,63.9304056,19.2192125,Sweden,Västerbotten County
L19M-6DV,bygdesiljum burträsk västerbotten sweden,BYGDEÅ,None,None,None,
L1BS-84J,sofiehem umeå sweden,UMEÅ LANDS,63.8083904,20.3006612,Sweden,Västerbotten County
L1C2-TTW,ytteroda umea västerbotten sweden,UMEÅ LANDS,63.8383773,20.6025989,Sweden,Västerbotten County
L1C5-524,västersel vännäs västerbotten sweden,VÄNNÄS,None,None,None,
L1CB-SY9,brattsbacka nordmaling sweden,NORDMALING,63.7972,19.19461,Sweden,Västerbotten County
L1CT-3YV,harrselet vännäs västerbotten sweden,VÄNNÄS,63.99945449999999,19.5701993,Sweden,Västerbotten County
L1CT-BN2,örsbäck västerbotten sverige,Not identified,63.6695731,19.63202,Sweden,Västerbotten County
L1DD-VKF,näset lövånger västerbotten sweden,LÖVÅNGER,None,None,None,
L1DH-DVH,gryssjön västerbotten sweden,Not identified,63.916667,20.716667,Sweden,Västerbotten County
L1G5-3JV,degerns västerbotten sweden,Not identified,63.7667553,20.2560348,Sweden,Västerbotten County
L1G9-TRC,atrask västerbotten sweden,Not identified,65.446336,20.9352085,Sweden,Norrbotten County
L1GX-V8T,västerhiske umeå landsförs västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
L1HT-V2C,kusmark västerbotten sweden,Not identified,64.8842796,20.8069364,Sweden,Västerbotten County
L1J5-SS7,lundbacken lima sweden,Not identified,None,None,None,
L1K2-1FV,fäboliden lycksele lappland sverige,LYCKSELE,64.59863,17.972324,Sweden,Västerbottens län
L1L2-HJM,råsele västerbotten sweden,ÅSELE,64.41515869999999,16.8117999,Sweden,Västerbotten County
L1LH-DJZ,norra bäsksjö västerbotten sweden,Not identified,64.7488738,17.1227977,Sweden,Västerbotten County
L1LH-HH3,öndebyn bygdeå västerbotten sweden,BYGDEÅ,64.0794775,20.8587944,Sweden,Västerbotten County
L1LH-LQ8,tjärnliden västerbotten sweden,Not identified,64.9857262,20.5158624,Sweden,Västerbottens län
L1LW-39X,fiandberg västerbotten sweden,Not identified,64.833333,17.0666669,Sweden,Västerbotten County
L1N9-ZWG,långfors dorothea sweden,DOROTEA,64.0214029,19.8875552,Sweden,Västerbotten County
L1P4-M99,risträsk västerbotten sweden,Not identified,64.7357893,17.3914605,Sweden,Västerbotten County
L1P9-R8J,kåsböle västerbotten sweden,Not identified,64.5119854,21.3446011,Sweden,Västerbotten County
L1PG-6KY,ulvoberg sweden,Not identified,64.7659898,17.2077117,Sweden,Västerbotten County
L1PG-F79,gafsele västerbotten sweden,Not identified,64.01559689999999,17.2944369,Sweden,Västerbotten County
L1Q6-K9X,degerfors ramsele västerbotten sverige,DEGEFORS,None,None,None,
L1R2-8KZ,sorfors dorotea västerbotten sweden,DOROTEA,64.61666699999999,15.466667,Sweden,Västerbotten County
L1RB-RF2,nordansjö västerbotten sweden,Not identified,64.68333299999999,16.3333329,Sweden,Västerbotten County
L1RH-GHF,finnäs västerbotten sweden,Not identified,64.92789189999999,19.3756215,Sweden,Västerbotten County
L1SL-2XS,västerhiske umeå sweden,UMEÅ LANDS,63.833333,20.183333,Sweden,Västerbotten County
L1T7-S52,mullsjö västerbotten sweden,Not identified,63.708901,19.7064218,Sweden,Västerbotten County
L1TM-33S,laiksjon dorotea västerbotten sweden,DOROTEA,64.2201716,16.5447455,Sweden,Västerbotten County
L1TP-833,vormsele västerbotten sweden,Not identified,64.90333249999999,18.6921154,Sweden,Västerbotten County
L1TP-FWG,ekorrsele västerbotten sweden,Not identified,64.440224,19.2251336,Sweden,Västerbotten County
L1V6-B6V,fjällboda sverige,Not identified,64.9956119,20.3015035,Sweden,Västerbotten County
L1VN-59N,kussjön degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
L1VP-BZ1,åkerbäck västerbotten sweden,Not identified,64.0723665,20.3197899,Sweden,Västerbotten County
L1VS-T27,umeå lands församling västerbotten sweden,UMEÅ LANDS,63.83162530000001,20.1678587,Sweden,Västerbottens län
L1VX-DZS,storträsk jörn sweden,Not identified,None,None,None,
L1W6-197,pengfors vännäs sweden,VÄNNÄS,63.9340453,19.6773189,Sweden,Västerbotten County
L1WS-B7V,haraliden västerbotten sweden,Not identified,65.11666699999999,19.683333,Sweden,Västerbotten County
L1WX-93R,pengfors västerbotten sweden,Not identified,63.9340453,19.6773189,Sweden,Västerbotten County
L1XC-2RJ,gautsträsk sorsele västerbotten sweden,SORSELE,65.9512286,16.2736744,Sweden,Västerbottens län
L1ZM-5X4,högås västerbotten sweden,Not identified,63.9170556,19.1772804,Sweden,Västerbotten County
L213-4YX,granträsk burträsk västerbotten sweden,BURTRÄSK,None,None,None,
L213-6DL,björknäs västerbotten sweden,Not identified,65.55,15.366667,Sweden,Västerbotten County
L21W-BDZ,drängsmark västerbotten sweden,Not identified,64.9167509,20.9573529,Sweden,Västerbotten County
L21W-YT9,drängsmarkkläppen västerbotten sweden,Not identified,64.90083729999999,20.958327,Sweden,Västerbottens län
L228-16G,brattjärn lövånger västerbotten sweden,LÖVÅNGER,64.36894149999999,21.3168482,Sweden,Västerbotten County
L22L-N9M,lillarmsjö västerbotten sweden,Not identified,63.9680669,19.3070987,Sweden,Västerbotten County
L233-F28,tegslund degerfors västerbotten sweden,DEGEFORS,64.2,19.716667,Sweden,Västerbotten County
L23S-Q93,kassjön västerbotten sweden,Not identified,63.933333,19.9833329,Sweden,Västerbotten County
L249-MRQ,storselet tåsjö strömsunds kommun jämtland sverige,Not identified,None,None,None,
L24J-YMX,västerbottens ian sweden,Not identified,65.3337311,16.5161694,Sweden,Västerbotten County
L256-Z58,vannfors vindeln västerbotten sweden,VINDELN,None,None,None,
L256-Z6J,vanfors degerfors västerbotten sweden,DEGEFORS,None,None,None,
L25M-NLW,granbergstrsk västerbotten sweden,Not identified,65.101788,19.8401395,Sweden,Västerbotten County
L25X-BV2,vannfors degerfors västerbotten sweden,DEGEFORS,None,None,None,
L261-SX1,mårtensboda västerbotten sweden,Not identified,64.4511284,20.9489898,Sweden,Västerbotten County
L26W-GHN,norrbyskär nordmaling västerbotten sweden,NORDMALING,63.55636,19.8749299,Sweden,Västerbotten County
L26W-L47,norrbyskär nordmaling västernorrland sweden,NORDMALING,63.65095569999999,19.3569464,Sweden,Västerbotten County
L29G-PNL,västerbäck degerfors västerbotten sweden,DEGEFORS,63.83162530000001,20.1678587,Sweden,Västerbottens län
L29K-BHC,backen umeå västerbotten sweden,UMEÅ LANDS,63.84999999999999,20.2,Sweden,Västerbotten County
L2BC-CXC,brännäs västerbotten sweden,Not identified,65.099481,20.0876966,Sweden,Västerbotten County
L2BL-N3H,björknäs norsjö västerbotten sverige,NORSJÖ,64.90221249999999,19.3455898,Sweden,Västerbotten County
L2BL-N51,heden västerbotten sweden,Not identified,64.932022,19.4165743,Sweden,Västerbotten County
L2DS-K8J,kankberg västerbotten sweden,Not identified,64.9284498,20.2849758,Sweden,Västerbotten County
L2GR-QXF,kallviken västerbotten sweden,Not identified,64.3293068,21.3710169,Sweden,Västerbotten County
L2HG-4CG,överrödå degerfors västerbotten sweden,DEGEFORS,None,None,None,
L2JQ-SXK,högland bjurholm västerbotten sweden,BJURHOLM,64.0167661,19.1217924,Sweden,Västerbotten County
L2JW-XM6,tåme byske västerbotten sverige,BYSKE,64.9930526,21.3131232,Sweden,Västerbotten County
L2KB-CLL,falmark västerbotten sweden,Not identified,64.59662200000001,21.0723579,Sweden,Västerbotten County
L2KC-WZC,slussfors västerbotten sverige,Not identified,65.430806,16.2657265,Sweden,Västerbotten County
L2KH-SY8,westerbotten freheten stensele sweden,STENSELE,64.8168886,17.4377213,Sweden,Västerbotten County
L2LD-DYB,strängnäs sweden,Not identified,59.37745229999999,17.0321193,Sweden,Södermanland County
L2LJ-3XY,viskaberg fredrika västerbotten sweden,FREDRIKA,64.07311179999999,18.3975766,Sweden,Västerbotten County
L2NC-DKC,borgen åsele västerbotten sweden,ÅSELE,64.1020538,17.4149875,Sweden,Västerbotten County
L2NK-SLP,snårberg tjärnberg sweden,Not identified,60.46821,12.892062,Sweden,Varmland County
L2NM-4TQ,strandaker degerfors västerbotten sweden,DEGEFORS,None,None,None,
L2NY-CG1,bureå skellefteå västerbotten sweden,SKELLEFTEÅ,64.61997029999999,21.2009053,Sweden,Västerbotten County
L2P7-TR7,myrträsk västerbotten sweden,Not identified,64.4865361,17.9580028,Sweden,Västerbotten County
L2P7-TYX,åttonträsk västerbotten sweden,Not identified,64.4242369,18.0588839,Sweden,Västerbotten County
L2PB-3XV,hjukensjö västerbotten sweden,Not identified,64.5369841,19.4409058,Sweden,Västerbottens län
L2PB-RHH,stensele storuman västerbotten sweden,STENSELE,65.0649864,17.1598298,Sweden,Västerbotten County
L2RD-ZM2,klabble västerbotten sweden,Not identified,63.82961779999999,20.1141841,Sweden,Västerbotten County
L2RF-L58,långvattnet åsele västerbotten sweden,ÅSELE,63.98237959999999,17.5662967,Sweden,Västerbotten County
L2RL-H8G,holmsele fredrika västerbotten sweden,FREDRIKA,64.08276719999999,18.3490453,Sweden,Västerbotten County
L2RX-63G,bjurbäck västerbotten sweden,Not identified,57.86052299999999,13.7941176,Sweden,Jönköpings län
L2SY-P52,gummark västerbotten sweden,Not identified,64.6743104,20.801383,Sweden,Västerbotten County
L2T1-2WJ,rödingfors tårna våsterbotten sweden,Not identified,65.7102325,15.2617847,Sweden,Västerbottens län
L2T1-86L,fjallboberg vilhelmina västerbotten sweden,VILHELMINA,64.62452329999999,16.6592378,Sweden,Västerbottens län
L2VX-XN2,bsksj västerbotten sweden,Not identified,63.8293747,20.2896538,Sweden,Västerbottens län
L2W2-VZH,pautrask stensele västerbotten sweden,STENSELE,None,None,None,
L2W5-Q4J,kattisträsk västerbotten sweden,Not identified,64.7506339,19.9424211,Sweden,Västerbotten County
L2X3-J1S,siksjönäs västerbotten sweden,Not identified,64.7795823,16.3617825,Sweden,Västerbotten County
L2X3-V6Y,volgsele västerbotten sverige,Not identified,64.73383199999999,16.7884615,Sweden,Västerbotten County
L2X4-5J7,pauträsk västerbotten sweden,Not identified,64.8105959,17.5177099,Sweden,Västerbotten County
L2X9-8Y4,stadsås västerbotten sweden,Not identified,64.5225844,16.5023662,Sweden,Västerbotten County
L2Y7-VNJ,stensliden norsjö västerbotten sweden,NORSJÖ,64.8,19.633333,Sweden,Västerbotten County
L2Y9-8PN,gissträsk norsjö ac västerbottens sverige,NORSJÖ,None,None,None,
L2YC-8Z7,hemmingen västerbotten sweden,Not identified,64.7728772,19.649905,Sweden,Västerbotten County
L2YC-JGC,åsen västerbotten sweden,Not identified,64.5916186,19.9966922,Sweden,Västerbotten County
L2YF-GXS,bastunäs västerbotten sweden,Not identified,64.34594419999999,18.9854832,Sweden,Västerbottens län
